2021-04-21 09:49:04 |DEBUG |main |ConnectionLog.java:70 |com.zlimbo.zcat.connect.ConnectionLog |load connectionParams...
2021-04-21 09:49:08 |DEBUG |JavaFX Application Thread |SqlConnector.java:141 |com.zlimbo.zcat.connect.SqlConnector |table: resinfo4
2021-04-21 09:49:08 |DEBUG |JavaFX Application Thread |SqlConnector.java:141 |com.zlimbo.zcat.connect.SqlConnector |table: saleresource
2021-04-21 09:49:08 |DEBUG |JavaFX Application Thread |SqlConnector.java:141 |com.zlimbo.zcat.connect.SqlConnector |table: sc
2021-04-21 09:49:08 |DEBUG |JavaFX Application Thread |SqlConnector.java:141 |com.zlimbo.zcat.connect.SqlConnector |table: stu
2021-04-21 09:49:08 |DEBUG |JavaFX Application Thread |SqlConnector.java:141 |com.zlimbo.zcat.connect.SqlConnector |table: userkey
2021-04-21 09:49:08 |DEBUG |JavaFX Application Thread |SqlConnector.java:159 |com.zlimbo.zcat.connect.SqlConnector |[sqlShowTables] end
2021-04-21 09:49:08 |DEBUG |JavaFX Application Thread |MainWindow.java:729 |com.zlimbo.zcat.window.MainWindow |[showDatabaseTableTree] end
2021-04-21 09:49:08 |DEBUG |JavaFX Application Thread |MainWindow.java:210 |com.zlimbo.zcat.window.MainWindow |[handle] end
2021-04-21 09:49:09 |DEBUG |JavaFX Application Thread |MainWindow.java:173 |com.zlimbo.zcat.window.MainWindow |[handle] start

2021-04-21 09:49:09 |DEBUG |JavaFX Application Thread |MainWindow.java:210 |com.zlimbo.zcat.window.MainWindow |[handle] end
2021-04-21 09:49:09 |DEBUG |JavaFX Application Thread |MainWindow.java:173 |com.zlimbo.zcat.window.MainWindow |[handle] start

2021-04-21 09:49:09 |DEBUG |JavaFX Application Thread |MainWindow.java:178 |com.zlimbo.zcat.window.MainWindow |item name: person
2021-04-21 09:49:09 |DEBUG |JavaFX Application Thread |MainWindow.java:571 |com.zlimbo.zcat.window.MainWindow |[showTable] start
2021-04-21 09:49:09 |DEBUG |JavaFX Application Thread |MainWindow.java:246 |com.zlimbo.zcat.window.MainWindow |[addTab] start [tabName = person]
2021-04-21 09:49:09 |DEBUG |JavaFX Application Thread |MainWindow.java:254 |com.zlimbo.zcat.window.MainWindow |[addTab] end
2021-04-21 09:49:09 |DEBUG |JavaFX Application Thread |MainWindow.java:223 |com.zlimbo.zcat.window.MainWindow |[tabAddContextMenu] start [tabName = person]
2021-04-21 09:49:09 |DEBUG |JavaFX Application Thread |MainWindow.java:229 |com.zlimbo.zcat.window.MainWindow |[tabAddContextMenu] end
2021-04-21 09:49:09 |DEBUG |JavaFX Application Thread |SqlConnector.java:212 |com.zlimbo.zcat.connect.SqlConnector |[sqlQuery] start
2021-04-21 09:49:09 |DEBUG |JavaFX Application Thread |SqlConnector.java:213 |com.zlimbo.zcat.connect.SqlConnector |sql:SELECT COUNT(*) FROM person
2021-04-21 09:49:09 |DEBUG |JavaFX Application Thread |SqlConnector.java:226 |com.zlimbo.zcat.connect.SqlConnector |com.mysql.jdbc.JDBC42PreparedStatement@1acb085c: SELECT COUNT(*) FROM person
2021-04-21 09:49:09 |DEBUG |JavaFX Application Thread |SqlConnector.java:230 |com.zlimbo.zcat.connect.SqlConnector |jdbc query spend: 0.008s
2021-04-21 09:49:09 |DEBUG |JavaFX Application Thread |SqlConnector.java:268 |com.zlimbo.zcat.connect.SqlConnector |[sqlQuery] end
2021-04-21 09:49:09 |DEBUG |JavaFX Application Thread |MainWindow.java:671 |com.zlimbo.zcat.window.MainWindow |[showTable] end
2021-04-21 09:49:09 |DEBUG |JavaFX Application Thread |MainWindow.java:210 |com.zlimbo.zcat.window.MainWindow |[handle] end
2021-04-21 09:49:09 |DEBUG |JavaFX Application Thread |MainWindow.java:621 |com.zlimbo.zcat.window.MainWindow |page: 0, sql: SELECT * FROM person LIMIT 0, 500
2021-04-21 09:49:09 |DEBUG |JavaFX Application Thread |SqlConnector.java:212 |com.zlimbo.zcat.connect.SqlConnector |[sqlQuery] start
2021-04-21 09:49:09 |DEBUG |JavaFX Application Thread |SqlConnector.java:213 |com.zlimbo.zcat.connect.SqlConnector |sql:SELECT * FROM person LIMIT 0, 500
2021-04-21 09:49:09 |DEBUG |JavaFX Application Thread |SqlConnector.java:226 |com.zlimbo.zcat.connect.SqlConnector |com.mysql.jdbc.JDBC42PreparedStatement@108cd9a2: SELECT * FROM person LIMIT 0, 500
2021-04-21 09:49:09 |DEBUG |JavaFX Application Thread |SqlConnector.java:230 |com.zlimbo.zcat.connect.SqlConnector |jdbc query spend: 0.0s
2021-04-21 09:49:09 |DEBUG |JavaFX Application Thread |SqlConnector.java:268 |com.zlimbo.zcat.connect.SqlConnector |[sqlQuery] end
2021-04-21 09:49:10 |DEBUG |JavaFX Application Thread |MainWindow.java:173 |com.zlimbo.zcat.window.MainWindow |[handle] start

2021-04-21 09:49:10 |DEBUG |JavaFX Application Thread |MainWindow.java:210 |com.zlimbo.zcat.window.MainWindow |[handle] end
2021-04-21 09:49:10 |DEBUG |JavaFX Application Thread |MainWindow.java:173 |com.zlimbo.zcat.window.MainWindow |[handle] start

2021-04-21 09:49:10 |DEBUG |JavaFX Application Thread |MainWindow.java:178 |com.zlimbo.zcat.window.MainWindow |item name: resinfo
2021-04-21 09:49:10 |DEBUG |JavaFX Application Thread |MainWindow.java:571 |com.zlimbo.zcat.window.MainWindow |[showTable] start
2021-04-21 09:49:10 |DEBUG |JavaFX Application Thread |MainWindow.java:246 |com.zlimbo.zcat.window.MainWindow |[addTab] start [tabName = resinfo]
2021-04-21 09:49:10 |DEBUG |JavaFX Application Thread |MainWindow.java:254 |com.zlimbo.zcat.window.MainWindow |[addTab] end
2021-04-21 09:49:10 |DEBUG |JavaFX Application Thread |MainWindow.java:223 |com.zlimbo.zcat.window.MainWindow |[tabAddContextMenu] start [tabName = resinfo]
2021-04-21 09:49:10 |DEBUG |JavaFX Application Thread |MainWindow.java:229 |com.zlimbo.zcat.window.MainWindow |[tabAddContextMenu] end
2021-04-21 09:49:10 |DEBUG |JavaFX Application Thread |SqlConnector.java:212 |com.zlimbo.zcat.connect.SqlConnector |[sqlQuery] start
2021-04-21 09:49:10 |DEBUG |JavaFX Application Thread |SqlConnector.java:213 |com.zlimbo.zcat.connect.SqlConnector |sql:SELECT COUNT(*) FROM resinfo
2021-04-21 09:49:10 |DEBUG |JavaFX Application Thread |SqlConnector.java:226 |com.zlimbo.zcat.connect.SqlConnector |com.mysql.jdbc.JDBC42PreparedStatement@748fa82d: SELECT COUNT(*) FROM resinfo
2021-04-21 09:49:10 |DEBUG |JavaFX Application Thread |SqlConnector.java:230 |com.zlimbo.zcat.connect.SqlConnector |jdbc query spend: 0.003s
2021-04-21 09:49:10 |DEBUG |JavaFX Application Thread |SqlConnector.java:268 |com.zlimbo.zcat.connect.SqlConnector |[sqlQuery] end
2021-04-21 09:49:10 |DEBUG |JavaFX Application Thread |MainWindow.java:671 |com.zlimbo.zcat.window.MainWindow |[showTable] end
2021-04-21 09:49:10 |DEBUG |JavaFX Application Thread |MainWindow.java:210 |com.zlimbo.zcat.window.MainWindow |[handle] end
2021-04-21 09:49:11 |DEBUG |JavaFX Application Thread |MainWindow.java:621 |com.zlimbo.zcat.window.MainWindow |page: 0, sql: SELECT * FROM resinfo LIMIT 0, 500
2021-04-21 09:49:11 |DEBUG |JavaFX Application Thread |SqlConnector.java:212 |com.zlimbo.zcat.connect.SqlConnector |[sqlQuery] start
2021-04-21 09:49:11 |DEBUG |JavaFX Application Thread |SqlConnector.java:213 |com.zlimbo.zcat.connect.SqlConnector |sql:SELECT * FROM resinfo LIMIT 0, 500
2021-04-21 09:49:11 |DEBUG |JavaFX Application Thread |SqlConnector.java:226 |com.zlimbo.zcat.connect.SqlConnector |com.mysql.jdbc.JDBC42PreparedStatement@17c0d562: SELECT * FROM resinfo LIMIT 0, 500
2021-04-21 09:49:11 |DEBUG |JavaFX Application Thread |SqlConnector.java:230 |com.zlimbo.zcat.connect.SqlConnector |jdbc query spend: 0.001s
2021-04-21 09:49:11 |DEBUG |JavaFX Application Thread |SqlConnector.java:268 |com.zlimbo.zcat.connect.SqlConnector |[sqlQuery] end
2021-04-21 09:49:17 |DEBUG |JavaFX Application Thread |MainWindow.java:506 |com.zlimbo.zcat.window.MainWindow |[newQuery] start
2021-04-21 09:49:17 |DEBUG |JavaFX Application Thread |MainWindow.java:246 |com.zlimbo.zcat.window.MainWindow |[addTab] start [tabName = 查询[1]]
2021-04-21 09:49:17 |DEBUG |JavaFX Application Thread |MainWindow.java:254 |com.zlimbo.zcat.window.MainWindow |[addTab] end
2021-04-21 09:49:17 |DEBUG |JavaFX Application Thread |MainWindow.java:223 |com.zlimbo.zcat.window.MainWindow |[tabAddContextMenu] start [tabName = 查询[1]]
2021-04-21 09:49:17 |DEBUG |JavaFX Application Thread |MainWindow.java:229 |com.zlimbo.zcat.window.MainWindow |[tabAddContextMenu] end
2021-04-21 09:49:17 |DEBUG |JavaFX Application Thread |MainWindow.java:561 |com.zlimbo.zcat.window.MainWindow |[newQuery] end
2021-04-21 09:50:38 |DEBUG |JavaFX Application Thread |MainWindow.java:278 |com.zlimbo.zcat.window.MainWindow |[addRecord] start
2021-04-21 09:50:38 |DEBUG |JavaFX Application Thread |SqlConnector.java:429 |com.zlimbo.zcat.connect.SqlConnector |[getColumns] start
2021-04-21 09:50:38 |DEBUG |JavaFX Application Thread |SqlConnector.java:438 |com.zlimbo.zcat.connect.SqlConnector |columnName: SYSTEM_ID
2021-04-21 09:50:38 |DEBUG |JavaFX Application Thread |SqlConnector.java:438 |com.zlimbo.zcat.connect.SqlConnector |columnName: REQUEST_SN
2021-04-21 09:50:38 |DEBUG |JavaFX Application Thread |SqlConnector.java:438 |com.zlimbo.zcat.connect.SqlConnector |columnName: INVOKE_TIME
2021-04-21 09:50:38 |DEBUG |JavaFX Application Thread |SqlConnector.java:438 |com.zlimbo.zcat.connect.SqlConnector |columnName: BUSINESS_ID
2021-04-21 09:50:38 |DEBUG |JavaFX Application Thread |SqlConnector.java:438 |com.zlimbo.zcat.connect.SqlConnector |columnName: CALLBACK_URL
2021-04-21 09:50:38 |DEBUG |JavaFX Application Thread |SqlConnector.java:438 |com.zlimbo.zcat.connect.SqlConnector |columnName: KEY_ID
2021-04-21 09:50:38 |DEBUG |JavaFX Application Thread |SqlConnector.java:438 |com.zlimbo.zcat.connect.SqlConnector |columnName: ACCOUNT_ID
2021-04-21 09:50:38 |DEBUG |JavaFX Application Thread |SqlConnector.java:438 |com.zlimbo.zcat.connect.SqlConnector |columnName: TX_HASH
2021-04-21 09:50:38 |DEBUG |JavaFX Application Thread |SqlConnector.java:438 |com.zlimbo.zcat.connect.SqlConnector |columnName: INVOICE_NO
2021-04-21 09:50:38 |DEBUG |JavaFX Application Thread |SqlConnector.java:438 |com.zlimbo.zcat.connect.SqlConnector |columnName: TIMESTAMPS
2021-04-21 09:50:38 |DEBUG |JavaFX Application Thread |SqlConnector.java:438 |com.zlimbo.zcat.connect.SqlConnector |columnName: CONTRACT_ADDRESS
2021-04-21 09:50:38 |DEBUG |JavaFX Application Thread |SqlConnector.java:438 |com.zlimbo.zcat.connect.SqlConnector |columnName: ON_CHAIN
2021-04-21 09:50:38 |DEBUG |JavaFX Application Thread |SqlConnector.java:438 |com.zlimbo.zcat.connect.SqlConnector |columnName: BLOCK_HEIGHT
2021-04-21 09:50:38 |DEBUG |JavaFX Application Thread |SqlConnector.java:438 |com.zlimbo.zcat.connect.SqlConnector |columnName: BLOCK_TIME
2021-04-21 09:50:38 |DEBUG |JavaFX Application Thread |SqlConnector.java:444 |com.zlimbo.zcat.connect.SqlConnector |[getColumns] end
2021-04-21 09:50:41 |DEBUG |JavaFX Application Thread |MainWindow.java:341 |com.zlimbo.zcat.window.MainWindow |[addRecord] end
2021-04-21 09:50:43 |DEBUG |JavaFX Application Thread |MainWindow.java:278 |com.zlimbo.zcat.window.MainWindow |[addRecord] start
2021-04-21 09:50:43 |DEBUG |JavaFX Application Thread |SqlConnector.java:429 |com.zlimbo.zcat.connect.SqlConnector |[getColumns] start
2021-04-21 09:50:43 |DEBUG |JavaFX Application Thread |SqlConnector.java:438 |com.zlimbo.zcat.connect.SqlConnector |columnName: id
2021-04-21 09:50:43 |DEBUG |JavaFX Application Thread |SqlConnector.java:438 |com.zlimbo.zcat.connect.SqlConnector |columnName: name
2021-04-21 09:50:43 |DEBUG |JavaFX Application Thread |SqlConnector.java:438 |com.zlimbo.zcat.connect.SqlConnector |columnName: sex
2021-04-21 09:50:43 |DEBUG |JavaFX Application Thread |SqlConnector.java:438 |com.zlimbo.zcat.connect.SqlConnector |columnName: age
2021-04-21 09:50:43 |DEBUG |JavaFX Application Thread |SqlConnector.java:438 |com.zlimbo.zcat.connect.SqlConnector |columnName: address
2021-04-21 09:50:43 |DEBUG |JavaFX Application Thread |SqlConnector.java:438 |com.zlimbo.zcat.connect.SqlConnector |columnName: city
2021-04-21 09:50:43 |DEBUG |JavaFX Application Thread |SqlConnector.java:444 |com.zlimbo.zcat.connect.SqlConnector |[getColumns] end
2021-04-21 09:50:44 |DEBUG |JavaFX Application Thread |MainWindow.java:341 |com.zlimbo.zcat.window.MainWindow |[addRecord] end
2021-04-21 09:51:25 |DEBUG |JavaFX Application Thread |MainWindow.java:901 |com.zlimbo.zcat.window.MainWindow |[connectionCita] start
2021-04-21 09:51:28 |DEBUG |JavaFX Application Thread |MainWindow.java:951 |com.zlimbo.zcat.window.MainWindow |[connectDatabase] end
2021-04-21 09:51:29 |DEBUG |JavaFX Application Thread |MainWindow.java:734 |com.zlimbo.zcat.window.MainWindow |[connectDatabase] start
2021-04-21 09:51:30 |DEBUG |JavaFX Application Thread |MainWindow.java:824 |com.zlimbo.zcat.window.MainWindow |[connectDatabase] end
2021-04-21 09:52:45 |DEBUG |JavaFX Application Thread |MainWindow.java:407 |com.zlimbo.zcat.window.MainWindow |[executeSqlAndShowTableView] start
2021-04-21 09:52:45 |DEBUG |JavaFX Application Thread |MainWindow.java:408 |com.zlimbo.zcat.window.MainWindow |sql: select * from person;
2021-04-21 09:52:45 |DEBUG |JavaFX Application Thread |MainWindow.java:447 |com.zlimbo.zcat.window.MainWindow |SELECT
2021-04-21 09:52:45 |DEBUG |JavaFX Application Thread |SqlConnector.java:212 |com.zlimbo.zcat.connect.SqlConnector |[sqlQuery] start
2021-04-21 09:52:45 |DEBUG |JavaFX Application Thread |SqlConnector.java:213 |com.zlimbo.zcat.connect.SqlConnector |sql:select * from person;
2021-04-21 09:52:45 |DEBUG |JavaFX Application Thread |SqlConnector.java:226 |com.zlimbo.zcat.connect.SqlConnector |com.mysql.jdbc.JDBC42PreparedStatement@6dd45d5f: select * from person;
2021-04-21 09:52:45 |DEBUG |JavaFX Application Thread |SqlConnector.java:230 |com.zlimbo.zcat.connect.SqlConnector |jdbc query spend: 0.001s
2021-04-21 09:52:45 |DEBUG |JavaFX Application Thread |SqlConnector.java:268 |com.zlimbo.zcat.connect.SqlConnector |[sqlQuery] end
2021-04-21 09:52:45 |DEBUG |JavaFX Application Thread |MainWindow.java:354 |com.zlimbo.zcat.window.MainWindow |[showQuerySingle] start
2021-04-21 09:52:45 |DEBUG |JavaFX Application Thread |MainWindow.java:394 |com.zlimbo.zcat.window.MainWindow |[showQuerySingle] end
2021-04-21 09:52:45 |DEBUG |JavaFX Application Thread |MainWindow.java:496 |com.zlimbo.zcat.window.MainWindow |[executeSqlAndShowTableView] end
2021-04-21 09:52:45 |DEBUG |JavaFX Application Thread |MainWindow.java:550 |com.zlimbo.zcat.window.MainWindow |flag: 3
2021-04-21 09:52:52 |DEBUG |JavaFX Application Thread |MainWindow.java:407 |com.zlimbo.zcat.window.MainWindow |[executeSqlAndShowTableView] start
2021-04-21 09:52:52 |DEBUG |JavaFX Application Thread |MainWindow.java:408 |com.zlimbo.zcat.window.MainWindow |sql: select * from invoice;
2021-04-21 09:52:52 |DEBUG |JavaFX Application Thread |MainWindow.java:447 |com.zlimbo.zcat.window.MainWindow |SELECT
2021-04-21 09:52:52 |DEBUG |JavaFX Application Thread |SqlConnector.java:212 |com.zlimbo.zcat.connect.SqlConnector |[sqlQuery] start
2021-04-21 09:52:52 |DEBUG |JavaFX Application Thread |SqlConnector.java:213 |com.zlimbo.zcat.connect.SqlConnector |sql:select * from invoice;
2021-04-21 09:52:52 |DEBUG |JavaFX Application Thread |SqlConnector.java:226 |com.zlimbo.zcat.connect.SqlConnector |com.mysql.jdbc.JDBC42PreparedStatement@1833c77d: select * from invoice;
2021-04-21 09:52:52 |DEBUG |JavaFX Application Thread |SqlConnector.java:230 |com.zlimbo.zcat.connect.SqlConnector |jdbc query spend: 0.005s
2021-04-21 09:52:52 |DEBUG |JavaFX Application Thread |SqlConnector.java:268 |com.zlimbo.zcat.connect.SqlConnector |[sqlQuery] end
2021-04-21 09:52:52 |DEBUG |JavaFX Application Thread |MainWindow.java:354 |com.zlimbo.zcat.window.MainWindow |[showQuerySingle] start
2021-04-21 09:52:52 |DEBUG |JavaFX Application Thread |MainWindow.java:394 |com.zlimbo.zcat.window.MainWindow |[showQuerySingle] end
2021-04-21 09:52:52 |DEBUG |JavaFX Application Thread |MainWindow.java:496 |com.zlimbo.zcat.window.MainWindow |[executeSqlAndShowTableView] end
2021-04-21 09:52:52 |DEBUG |JavaFX Application Thread |MainWindow.java:550 |com.zlimbo.zcat.window.MainWindow |flag: 3
2021-04-21 09:53:01 |DEBUG |JavaFX Application Thread |MainWindow.java:173 |com.zlimbo.zcat.window.MainWindow |[handle] start

2021-04-21 09:53:01 |DEBUG |JavaFX Application Thread |MainWindow.java:210 |com.zlimbo.zcat.window.MainWindow |[handle] end
2021-04-21 09:53:01 |DEBUG |JavaFX Application Thread |MainWindow.java:173 |com.zlimbo.zcat.window.MainWindow |[handle] start

2021-04-21 09:53:01 |DEBUG |JavaFX Application Thread |MainWindow.java:178 |com.zlimbo.zcat.window.MainWindow |item name: invoice
2021-04-21 09:53:01 |DEBUG |JavaFX Application Thread |MainWindow.java:571 |com.zlimbo.zcat.window.MainWindow |[showTable] start
2021-04-21 09:53:01 |DEBUG |JavaFX Application Thread |MainWindow.java:246 |com.zlimbo.zcat.window.MainWindow |[addTab] start [tabName = invoice]
2021-04-21 09:53:01 |DEBUG |JavaFX Application Thread |MainWindow.java:254 |com.zlimbo.zcat.window.MainWindow |[addTab] end
2021-04-21 09:53:01 |DEBUG |JavaFX Application Thread |MainWindow.java:223 |com.zlimbo.zcat.window.MainWindow |[tabAddContextMenu] start [tabName = invoice]
2021-04-21 09:53:01 |DEBUG |JavaFX Application Thread |MainWindow.java:229 |com.zlimbo.zcat.window.MainWindow |[tabAddContextMenu] end
2021-04-21 09:53:01 |DEBUG |JavaFX Application Thread |SqlConnector.java:212 |com.zlimbo.zcat.connect.SqlConnector |[sqlQuery] start
2021-04-21 09:53:01 |DEBUG |JavaFX Application Thread |SqlConnector.java:213 |com.zlimbo.zcat.connect.SqlConnector |sql:SELECT COUNT(*) FROM invoice
2021-04-21 09:53:01 |DEBUG |JavaFX Application Thread |SqlConnector.java:226 |com.zlimbo.zcat.connect.SqlConnector |com.mysql.jdbc.JDBC42PreparedStatement@4948e459: SELECT COUNT(*) FROM invoice
2021-04-21 09:53:01 |DEBUG |JavaFX Application Thread |SqlConnector.java:230 |com.zlimbo.zcat.connect.SqlConnector |jdbc query spend: 0.001s
2021-04-21 09:53:01 |DEBUG |JavaFX Application Thread |SqlConnector.java:268 |com.zlimbo.zcat.connect.SqlConnector |[sqlQuery] end
2021-04-21 09:53:01 |DEBUG |JavaFX Application Thread |MainWindow.java:671 |com.zlimbo.zcat.window.MainWindow |[showTable] end
2021-04-21 09:53:01 |DEBUG |JavaFX Application Thread |MainWindow.java:210 |com.zlimbo.zcat.window.MainWindow |[handle] end
2021-04-21 09:53:01 |DEBUG |JavaFX Application Thread |MainWindow.java:621 |com.zlimbo.zcat.window.MainWindow |page: 0, sql: SELECT * FROM invoice LIMIT 0, 500
2021-04-21 09:53:01 |DEBUG |JavaFX Application Thread |SqlConnector.java:212 |com.zlimbo.zcat.connect.SqlConnector |[sqlQuery] start
2021-04-21 09:53:01 |DEBUG |JavaFX Application Thread |SqlConnector.java:213 |com.zlimbo.zcat.connect.SqlConnector |sql:SELECT * FROM invoice LIMIT 0, 500
2021-04-21 09:53:01 |DEBUG |JavaFX Application Thread |SqlConnector.java:226 |com.zlimbo.zcat.connect.SqlConnector |com.mysql.jdbc.JDBC42PreparedStatement@18d42308: SELECT * FROM invoice LIMIT 0, 500
2021-04-21 09:53:01 |DEBUG |JavaFX Application Thread |SqlConnector.java:230 |com.zlimbo.zcat.connect.SqlConnector |jdbc query spend: 0.0s
2021-04-21 09:53:01 |DEBUG |JavaFX Application Thread |SqlConnector.java:268 |com.zlimbo.zcat.connect.SqlConnector |[sqlQuery] end
2021-04-21 09:54:39 |DEBUG |main |ConnectionLog.java:39 |com.zlimbo.zcat.connect.ConnectionLog |save connectionParams...
2021-04-21 09:57:16 |DEBUG |main |ConnectionLog.java:70 |com.zlimbo.zcat.connect.ConnectionLog |load connectionParams...
2021-04-21 09:57:16 |DEBUG |JavaFX Application Thread |Main.java:29 |com.zlimbo.zcat.Main |[start] start
2021-04-21 09:57:16 |DEBUG |JavaFX Application Thread |SqlConnector.java:81 |com.zlimbo.zcat.connect.SqlConnector |[SqlControl] start
2021-04-21 09:57:16 |DEBUG |JavaFX Application Thread |SqlConnector.java:85 |com.zlimbo.zcat.connect.SqlConnector |[SqlConnector] end
2021-04-21 09:57:16 |DEBUG |JavaFX Application Thread |Main.java:45 |com.zlimbo.zcat.Main |[start] end
2021-04-21 09:57:22 |DEBUG |main |ConnectionLog.java:39 |com.zlimbo.zcat.connect.ConnectionLog |save connectionParams...
2021-04-21 09:57:35 |DEBUG |main |ConnectionLog.java:70 |com.zlimbo.zcat.connect.ConnectionLog |load connectionParams...
2021-04-21 09:57:35 |DEBUG |JavaFX Application Thread |Main.java:29 |com.zlimbo.zcat.Main |[start] start
2021-04-21 09:57:35 |DEBUG |JavaFX Application Thread |SqlConnector.java:81 |com.zlimbo.zcat.connect.SqlConnector |[SqlControl] start
2021-04-21 09:57:35 |DEBUG |JavaFX Application Thread |SqlConnector.java:85 |com.zlimbo.zcat.connect.SqlConnector |[SqlConnector] end
2021-04-21 09:57:35 |DEBUG |JavaFX Application Thread |Main.java:45 |com.zlimbo.zcat.Main |[start] end
2021-04-21 09:57:39 |DEBUG |JavaFX Application Thread |MainWindow.java:173 |com.zlimbo.zcat.window.MainWindow |[handle] start

2021-04-21 09:57:39 |DEBUG |JavaFX Application Thread |MainWindow.java:210 |com.zlimbo.zcat.window.MainWindow |[handle] end
2021-04-21 09:57:39 |DEBUG |JavaFX Application Thread |MainWindow.java:173 |com.zlimbo.zcat.window.MainWindow |[handle] start

2021-04-21 09:57:39 |DEBUG |JavaFX Application Thread |MainWindow.java:178 |com.zlimbo.zcat.window.MainWindow |item name: ouyeel [localhost:3306]
2021-04-21 09:57:39 |DEBUG |JavaFX Application Thread |SqlConnector.java:98 |com.zlimbo.zcat.connect.SqlConnector |database url: jdbc:mysql://localhost:3306/ouyeel?useSSL=false&useUnicode=true&characterEncoding=UTF8&serverTimezone=GMT&allowPublicKeyRetrieval=true
2021-04-21 09:57:39 |DEBUG |JavaFX Application Thread |MainWindow.java:703 |com.zlimbo.zcat.window.MainWindow |[showDatabaseTableTree] start
2021-04-21 09:57:39 |DEBUG |JavaFX Application Thread |SqlConnector.java:133 |com.zlimbo.zcat.connect.SqlConnector |[sqlShowTables] start
2021-04-21 09:57:39 |DEBUG |JavaFX Application Thread |SqlConnector.java:141 |com.zlimbo.zcat.connect.SqlConnector |table: invoice
2021-04-21 09:57:39 |DEBUG |JavaFX Application Thread |SqlConnector.java:141 |com.zlimbo.zcat.connect.SqlConnector |table: person
2021-04-21 09:57:39 |DEBUG |JavaFX Application Thread |SqlConnector.java:141 |com.zlimbo.zcat.connect.SqlConnector |table: privatekey
2021-04-21 09:57:39 |DEBUG |JavaFX Application Thread |SqlConnector.java:141 |com.zlimbo.zcat.connect.SqlConnector |table: resinfo
2021-04-21 09:57:39 |DEBUG |JavaFX Application Thread |SqlConnector.java:141 |com.zlimbo.zcat.connect.SqlConnector |table: resinfo2
2021-04-21 09:57:39 |DEBUG |JavaFX Application Thread |SqlConnector.java:141 |com.zlimbo.zcat.connect.SqlConnector |table: resinfo3
2021-04-21 09:57:39 |DEBUG |JavaFX Application Thread |SqlConnector.java:141 |com.zlimbo.zcat.connect.SqlConnector |table: resinfo4
2021-04-21 09:57:39 |DEBUG |JavaFX Application Thread |SqlConnector.java:141 |com.zlimbo.zcat.connect.SqlConnector |table: saleresource
2021-04-21 09:57:39 |DEBUG |JavaFX Application Thread |SqlConnector.java:141 |com.zlimbo.zcat.connect.SqlConnector |table: sc
2021-04-21 09:57:39 |DEBUG |JavaFX Application Thread |SqlConnector.java:141 |com.zlimbo.zcat.connect.SqlConnector |table: stu
