2021-04-22 08:01:54 |DEBUG |JavaFX Application Thread |MainWindow.java:734 |com.zlimbo.zcat.window.MainWindow |[connectDatabase] start
2021-04-22 08:02:19 |DEBUG |JavaFX Application Thread |SqlConnector.java:226 |com.zlimbo.zcat.connect.SqlConnector |com.mysql.jdbc.JDBC42PreparedStatement@1e354409: SELECT * FROM invoice LIMIT 4500, 500
2021-04-22 08:02:19 |DEBUG |JavaFX Application Thread |SqlConnector.java:230 |com.zlimbo.zcat.connect.SqlConnector |jdbc query spend: 0.031s
2021-04-22 08:02:19 |DEBUG |JavaFX Application Thread |SqlConnector.java:268 |com.zlimbo.zcat.connect.SqlConnector |[sqlQuery] end
2021-04-22 09:53:35 |DEBUG |JavaFX Application Thread |MainWindow.java:506 |com.zlimbo.zcat.window.MainWindow |[newQuery] start
2021-04-22 09:53:35 |DEBUG |JavaFX Application Thread |MainWindow.java:246 |com.zlimbo.zcat.window.MainWindow |[addTab] start [tabName = 查询[1]]
2021-04-22 09:53:35 |DEBUG |JavaFX Application Thread |MainWindow.java:254 |com.zlimbo.zcat.window.MainWindow |[addTab] end
2021-04-22 09:53:35 |DEBUG |JavaFX Application Thread |MainWindow.java:223 |com.zlimbo.zcat.window.MainWindow |[tabAddContextMenu] start [tabName = 查询[1]]
2021-04-22 09:53:35 |DEBUG |JavaFX Application Thread |MainWindow.java:229 |com.zlimbo.zcat.window.MainWindow |[tabAddContextMenu] end
2021-04-22 09:53:35 |DEBUG |JavaFX Application Thread |MainWindow.java:561 |com.zlimbo.zcat.window.MainWindow |[newQuery] end
2021-04-22 09:53:38 |DEBUG |JavaFX Application Thread |MainWindow.java:621 |com.zlimbo.zcat.window.MainWindow |page: 3, sql: SELECT * FROM invoice LIMIT 1500, 500
2021-04-22 09:53:38 |DEBUG |JavaFX Application Thread |SqlConnector.java:212 |com.zlimbo.zcat.connect.SqlConnector |[sqlQuery] start
2021-04-22 09:53:38 |DEBUG |JavaFX Application Thread |SqlConnector.java:213 |com.zlimbo.zcat.connect.SqlConnector |sql:SELECT * FROM invoice LIMIT 1500, 500
2021-04-22 09:53:38 |DEBUG |JavaFX Application Thread |SqlConnector.java:226 |com.zlimbo.zcat.connect.SqlConnector |com.mysql.jdbc.JDBC42PreparedStatement@55e9cfe1: SELECT * FROM invoice LIMIT 1500, 500
2021-04-22 09:53:38 |ERROR |JavaFX Application Thread |SqlConnector.java:248 |com.zlimbo.zcat.connect.SqlConnector |Communications link failure

The last packet successfully received from the server was 6,678,883 milliseconds ago.  The last packet sent successfully to the server was 6,678,907 milliseconds ago.
2021-04-22 09:53:38 |DEBUG |JavaFX Application Thread |SqlConnector.java:268 |com.zlimbo.zcat.connect.SqlConnector |[sqlQuery] end
2021-04-22 09:53:40 |DEBUG |JavaFX Application Thread |MainWindow.java:621 |com.zlimbo.zcat.window.MainWindow |page: 4, sql: SELECT * FROM invoice LIMIT 2000, 500
2021-04-22 09:53:40 |DEBUG |JavaFX Application Thread |SqlConnector.java:212 |com.zlimbo.zcat.connect.SqlConnector |[sqlQuery] start
2021-04-22 09:53:40 |DEBUG |JavaFX Application Thread |SqlConnector.java:213 |com.zlimbo.zcat.connect.SqlConnector |sql:SELECT * FROM invoice LIMIT 2000, 500
2021-04-22 09:53:40 |ERROR |JavaFX Application Thread |SqlConnector.java:248 |com.zlimbo.zcat.connect.SqlConnector |No operations allowed after connection closed.
2021-04-22 09:53:40 |DEBUG |JavaFX Application Thread |SqlConnector.java:268 |com.zlimbo.zcat.connect.SqlConnector |[sqlQuery] end
2021-04-22 09:53:40 |DEBUG |JavaFX Application Thread |MainWindow.java:621 |com.zlimbo.zcat.window.MainWindow |page: 6, sql: SELECT * FROM invoice LIMIT 3000, 500
2021-04-22 09:53:40 |DEBUG |JavaFX Application Thread |SqlConnector.java:212 |com.zlimbo.zcat.connect.SqlConnector |[sqlQuery] start
2021-04-22 09:53:40 |DEBUG |JavaFX Application Thread |SqlConnector.java:213 |com.zlimbo.zcat.connect.SqlConnector |sql:SELECT * FROM invoice LIMIT 3000, 500
2021-04-22 09:53:40 |ERROR |JavaFX Application Thread |SqlConnector.java:248 |com.zlimbo.zcat.connect.SqlConnector |No operations allowed after connection closed.
2021-04-22 09:53:40 |DEBUG |JavaFX Application Thread |SqlConnector.java:268 |com.zlimbo.zcat.connect.SqlConnector |[sqlQuery] end
2021-04-22 09:53:41 |DEBUG |JavaFX Application Thread |MainWindow.java:621 |com.zlimbo.zcat.window.MainWindow |page: 8, sql: SELECT * FROM invoice LIMIT 4000, 500
2021-04-22 09:53:41 |DEBUG |JavaFX Application Thread |SqlConnector.java:212 |com.zlimbo.zcat.connect.SqlConnector |[sqlQuery] start
2021-04-22 09:53:41 |DEBUG |JavaFX Application Thread |SqlConnector.java:213 |com.zlimbo.zcat.connect.SqlConnector |sql:SELECT * FROM invoice LIMIT 4000, 500
2021-04-22 09:53:41 |ERROR |JavaFX Application Thread |SqlConnector.java:248 |com.zlimbo.zcat.connect.SqlConnector |No operations allowed after connection closed.
2021-04-22 09:53:41 |DEBUG |JavaFX Application Thread |SqlConnector.java:268 |com.zlimbo.zcat.connect.SqlConnector |[sqlQuery] end
2021-04-22 09:53:41 |DEBUG |JavaFX Application Thread |MainWindow.java:621 |com.zlimbo.zcat.window.MainWindow |page: 9, sql: SELECT * FROM invoice LIMIT 4500, 500
2021-04-22 09:53:41 |DEBUG |JavaFX Application Thread |SqlConnector.java:212 |com.zlimbo.zcat.connect.SqlConnector |[sqlQuery] start
2021-04-22 09:53:41 |DEBUG |JavaFX Application Thread |SqlConnector.java:213 |com.zlimbo.zcat.connect.SqlConnector |sql:SELECT * FROM invoice LIMIT 4500, 500
2021-04-22 09:53:41 |ERROR |JavaFX Application Thread |SqlConnector.java:248 |com.zlimbo.zcat.connect.SqlConnector |No operations allowed after connection closed.
2021-04-22 09:53:41 |DEBUG |JavaFX Application Thread |SqlConnector.java:268 |com.zlimbo.zcat.connect.SqlConnector |[sqlQuery] end
2021-04-22 09:53:42 |DEBUG |JavaFX Application Thread |MainWindow.java:173 |com.zlimbo.zcat.window.MainWindow |[handle] start

2021-04-22 09:53:42 |DEBUG |JavaFX Application Thread |MainWindow.java:210 |com.zlimbo.zcat.window.MainWindow |[handle] end
2021-04-22 09:53:44 |DEBUG |JavaFX Application Thread |MainWindow.java:173 |com.zlimbo.zcat.window.MainWindow |[handle] start

2021-04-22 09:53:44 |DEBUG |JavaFX Application Thread |MainWindow.java:210 |com.zlimbo.zcat.window.MainWindow |[handle] end
2021-04-22 09:53:44 |DEBUG |JavaFX Application Thread |MainWindow.java:173 |com.zlimbo.zcat.window.MainWindow |[handle] start

2021-04-22 09:53:44 |DEBUG |JavaFX Application Thread |MainWindow.java:178 |com.zlimbo.zcat.window.MainWindow |item name: invoice11
2021-04-22 09:53:44 |DEBUG |JavaFX Application Thread |MainWindow.java:571 |com.zlimbo.zcat.window.MainWindow |[showTable] start
2021-04-22 09:53:44 |DEBUG |JavaFX Application Thread |MainWindow.java:246 |com.zlimbo.zcat.window.MainWindow |[addTab] start [tabName = invoice11]
2021-04-22 09:53:44 |DEBUG |JavaFX Application Thread |MainWindow.java:254 |com.zlimbo.zcat.window.MainWindow |[addTab] end
2021-04-22 09:53:44 |DEBUG |JavaFX Application Thread |MainWindow.java:223 |com.zlimbo.zcat.window.MainWindow |[tabAddContextMenu] start [tabName = invoice11]
2021-04-22 09:53:44 |DEBUG |JavaFX Application Thread |MainWindow.java:229 |com.zlimbo.zcat.window.MainWindow |[tabAddContextMenu] end
2021-04-22 09:53:44 |DEBUG |JavaFX Application Thread |SqlConnector.java:212 |com.zlimbo.zcat.connect.SqlConnector |[sqlQuery] start
2021-04-22 09:53:44 |DEBUG |JavaFX Application Thread |SqlConnector.java:213 |com.zlimbo.zcat.connect.SqlConnector |sql:SELECT COUNT(*) FROM invoice11
2021-04-22 09:53:44 |ERROR |JavaFX Application Thread |SqlConnector.java:248 |com.zlimbo.zcat.connect.SqlConnector |No operations allowed after connection closed.
2021-04-22 09:53:44 |DEBUG |JavaFX Application Thread |SqlConnector.java:268 |com.zlimbo.zcat.connect.SqlConnector |[sqlQuery] end
2021-04-22 09:53:46 |DEBUG |JavaFX Application Thread |MainWindow.java:265 |com.zlimbo.zcat.window.MainWindow |[closeTab] start [tabName = invoice11]
2021-04-22 09:53:46 |DEBUG |JavaFX Application Thread |MainWindow.java:268 |com.zlimbo.zcat.window.MainWindow |[closeTab] end
2021-04-22 09:53:47 |DEBUG |JavaFX Application Thread |MainWindow.java:265 |com.zlimbo.zcat.window.MainWindow |[closeTab] start [tabName = 查询[1]]
2021-04-22 09:53:47 |DEBUG |JavaFX Application Thread |MainWindow.java:268 |com.zlimbo.zcat.window.MainWindow |[closeTab] end
2021-04-22 09:53:49 |DEBUG |main |ConnectionLog.java:39 |com.zlimbo.zcat.connect.ConnectionLog |save connectionParams...
2021-04-22 16:49:54 |DEBUG |main |ConnectionLog.java:70 |com.zlimbo.zcat.connect.ConnectionLog |load connectionParams...
2021-04-22 16:49:54 |DEBUG |JavaFX Application Thread |Main.java:29 |com.zlimbo.zcat.Main |[start] start
2021-04-22 16:49:54 |DEBUG |JavaFX Application Thread |SqlConnector.java:81 |com.zlimbo.zcat.connect.SqlConnector |[SqlControl] start
2021-04-22 16:49:54 |DEBUG |JavaFX Application Thread |SqlConnector.java:85 |com.zlimbo.zcat.connect.SqlConnector |[SqlConnector] end
2021-04-22 16:49:54 |DEBUG |JavaFX Application Thread |Main.java:45 |com.zlimbo.zcat.Main |[start] end
2021-04-22 16:49:55 |DEBUG |JavaFX Application Thread |MainWindow.java:173 |com.zlimbo.zcat.window.MainWindow |[handle] start

2021-04-22 16:49:55 |DEBUG |JavaFX Application Thread |MainWindow.java:210 |com.zlimbo.zcat.window.MainWindow |[handle] end
2021-04-22 16:49:55 |DEBUG |JavaFX Application Thread |MainWindow.java:173 |com.zlimbo.zcat.window.MainWindow |[handle] start

2021-04-22 16:49:55 |DEBUG |JavaFX Application Thread |MainWindow.java:178 |com.zlimbo.zcat.window.MainWindow |item name: ouyeel_cita [192.168.6.107:3100]
2021-04-22 16:49:55 |DEBUG |JavaFX Application Thread |SqlConnector.java:98 |com.zlimbo.zcat.connect.SqlConnector |database url: jdbc:mysql://192.168.6.107:3100/ouyeel_cita?useSSL=false&useUnicode=true&characterEncoding=UTF8&serverTimezone=GMT&allowPublicKeyRetrieval=true
2021-04-22 16:49:56 |DEBUG |JavaFX Application Thread |MainWindow.java:703 |com.zlimbo.zcat.window.MainWindow |[showDatabaseTableTree] start
2021-04-22 16:49:56 |DEBUG |JavaFX Application Thread |SqlConnector.java:133 |com.zlimbo.zcat.connect.SqlConnector |[sqlShowTables] start
2021-04-22 16:49:56 |DEBUG |JavaFX Application Thread |SqlConnector.java:141 |com.zlimbo.zcat.connect.SqlConnector |table: invoice
2021-04-22 16:49:56 |DEBUG |JavaFX Application Thread |SqlConnector.java:141 |com.zlimbo.zcat.connect.SqlConnector |table: invoice0406
2021-04-22 16:49:56 |DEBUG |JavaFX Application Thread |SqlConnector.java:141 |com.zlimbo.zcat.connect.SqlConnector |table: invoice0408
2021-04-22 16:49:56 |DEBUG |JavaFX Application Thread |SqlConnector.java:141 |com.zlimbo.zcat.connect.SqlConnector |table: invoice0419
2021-04-22 16:49:56 |DEBUG |JavaFX Application Thread |SqlConnector.java:141 |com.zlimbo.zcat.connect.SqlConnector |table: invoice0420
2021-04-22 16:49:56 |DEBUG |JavaFX Application Thread |SqlConnector.java:141 |com.zlimbo.zcat.connect.SqlConnector |table: invoice0421
2021-04-22 16:49:56 |DEBUG |JavaFX Application Thread |SqlConnector.java:141 |com.zlimbo.zcat.connect.SqlConnector |table: invoice10
2021-04-22 16:49:56 |DEBUG |JavaFX Application Thread |SqlConnector.java:141 |com.zlimbo.zcat.connect.SqlConnector |table: invoice11
2021-04-22 16:49:56 |DEBUG |JavaFX Application Thread |SqlConnector.java:141 |com.zlimbo.zcat.connect.SqlConnector |table: invoice12
2021-04-22 16:49:56 |DEBUG |JavaFX Application Thread |SqlConnector.java:141 |com.zlimbo.zcat.connect.SqlConnector |table: invoice13
2021-04-22 16:49:56 |DEBUG |JavaFX Application Thread |SqlConnector.java:141 |com.zlimbo.zcat.connect.SqlConnector |table: invoice15
2021-04-22 16:49:56 |DEBUG |JavaFX Application Thread |SqlConnector.java:141 |com.zlimbo.zcat.connect.SqlConnector |table: invoice16
2021-04-22 16:49:56 |DEBUG |JavaFX Application Thread |SqlConnector.java:141 |com.zlimbo.zcat.connect.SqlConnector |table: invoice17
2021-04-22 16:49:56 |DEBUG |JavaFX Application Thread |SqlConnector.java:141 |com.zlimbo.zcat.connect.SqlConnector |table: invoice33
2021-04-22 16:49:56 |DEBUG |JavaFX Application Thread |SqlConnector.java:141 |com.zlimbo.zcat.connect.SqlConnector |table: invoice330
2021-04-22 16:49:56 |DEBUG |JavaFX Application Thread |SqlConnector.java:141 |com.zlimbo.zcat.connect.SqlConnector |table: invoice440
2021-04-22 16:49:56 |DEBUG |JavaFX Application Thread |SqlConnector.java:141 |com.zlimbo.zcat.connect.SqlConnector |table: invoice6
2021-04-22 16:49:56 |DEBUG |JavaFX Application Thread |SqlConnector.java:141 |com.zlimbo.zcat.connect.SqlConnector |table: invoice_thb8
2021-04-22 16:49:56 |DEBUG |JavaFX Application Thread |SqlConnector.java:141 |com.zlimbo.zcat.connect.SqlConnector |table: invoicethb
2021-04-22 16:49:56 |DEBUG |JavaFX Application Thread |SqlConnector.java:141 |com.zlimbo.zcat.connect.SqlConnector |table: invoicethb1
2021-04-22 16:49:56 |DEBUG |JavaFX Application Thread |SqlConnector.java:141 |com.zlimbo.zcat.connect.SqlConnector |table: invoicethb2
2021-04-22 16:49:56 |DEBUG |JavaFX Application Thread |SqlConnector.java:141 |com.zlimbo.zcat.connect.SqlConnector |table: invoicethb3
2021-04-22 16:49:56 |DEBUG |JavaFX Application Thread |SqlConnector.java:141 |com.zlimbo.zcat.connect.SqlConnector |table: invoicethb4
2021-04-22 16:49:56 |DEBUG |JavaFX Application Thread |SqlConnector.java:141 |com.zlimbo.zcat.connect.SqlConnector |table: invoicethb5
2021-04-22 16:49:56 |DEBUG |JavaFX Application Thread |SqlConnector.java:141 |com.zlimbo.zcat.connect.SqlConnector |table: invoicethb6
2021-04-22 16:49:56 |DEBUG |JavaFX Application Thread |SqlConnector.java:141 |com.zlimbo.zcat.connect.SqlConnector |table: invoicethb7
2021-04-22 16:49:56 |DEBUG |JavaFX Application Thread |SqlConnector.java:159 |com.zlimbo.zcat.connect.SqlConnector |[sqlShowTables] end
2021-04-22 16:49:56 |DEBUG |JavaFX Application Thread |MainWindow.java:729 |com.zlimbo.zcat.window.MainWindow |[showDatabaseTableTree] end
2021-04-22 16:49:56 |DEBUG |JavaFX Application Thread |MainWindow.java:210 |com.zlimbo.zcat.window.MainWindow |[handle] end
2021-04-22 17:18:13 |DEBUG |JavaFX Application Thread |MainWindow.java:173 |com.zlimbo.zcat.window.MainWindow |[handle] start

2021-04-22 17:18:13 |DEBUG |JavaFX Application Thread |MainWindow.java:210 |com.zlimbo.zcat.window.MainWindow |[handle] end
